Time,RPM,Speed,Temp,CO2,Consum,Honk,Gear
1777084762764,1261.8,0.0,85.6,246.0,0.0,0,4
1777084762859,1261.8,0.0,85.6,246.0,0.0,0,4
1777084762873,1261.8,0.0,85.6,246.0,0.0,0,4
1777084762903,1261.8,0.0,85.6,246.0,0.0,0,4
1777084762936,1261.8,39.7,85.6,246.0,1.1,0,4
1777084762967,1172.4,37.0,85.6,237.0,1.0,0,4
1777084762997,1161.2,37.7,85.6,236.0,1.0,0,4
1777084763028,1155.1,38.0,85.6,236.0,1.0,0,4
1777084763070,1150.0,38.1,85.6,235.0,1.0,0,4
1777084763089,1149.6,38.1,85.6,235.0,1.0,0,4
1777084763121,1149.4,38.1,85.6,235.0,1.0,0,4
1777084763155,1149.3,38.1,85.6,235.0,1.0,0,4
1777084763185,1149.3,38.0,85.6,235.0,1.0,0,4
1777084763215,1149.3,38.0,85.6,235.0,1.0,0,4
1777084763248,1149.3,38.0,85.6,235.0,1.0,0,4
1777084763280,1149.3,38.0,85.6,235.0,1.0,0,4
1777084763311,1149.3,38.0,85.6,235.0,1.0,0,4
1777084763341,1149.3,38.0,85.6,235.0,1.0,0,4
1777084763373,1149.3,38.0,85.6,235.0,1.0,0,4
1777084763404,1149.3,38.1,85.6,235.0,1.0,0,4
1777084763435,1119.1,37.4,85.6,232.0,0.9,0,4
1777084763466,1162.8,38.3,85.6,236.0,1.0,0,4
1777084763498,1211.7,39.4,85.6,241.0,1.0,0,4
1777084763529,1264.5,40.8,85.6,246.0,1.1,0,4
1777084763560,1321.0,42.2,85.7,252.0,1.1,0,4
1777084763592,1381.1,43.9,85.7,258.0,1.2,0,4
1777084763624,1444.5,45.6,85.7,264.0,1.2,0,4
1777084763670,1511.6,47.5,85.8,271.0,1.3,0,4
1777084763687,1582.3,49.5,85.8,278.0,1.3,0,4
1777084763717,1656.4,51.5,85.8,286.0,1.4,0,4
1777084763748,1734.1,53.7,85.9,293.0,1.4,0,4
1777084763779,1815.7,56.0,85.9,302.0,1.5,0,4
1777084763809,1901.4,58.4,86.0,310.0,1.6,0,4
1777084763840,1991.3,60.9,86.0,319.0,1.7,0,4
1777084763872,2085.7,63.5,86.0,329.0,1.7,0,4
1777084763904,2184.9,66.2,86.1,338.0,1.8,0,4
1777084763936,2289.1,69.1,86.1,349.0,1.9,0,4
1777084763967,2398.3,72.0,86.2,360.0,2.0,0,4
1777084763998,2512.8,75.1,86.3,371.0,2.1,0,4
1777084764030,2632.1,78.3,86.3,383.0,2.2,0,4
1777084764061,2756.6,81.6,86.4,396.0,2.3,0,4
1777084764092,2887.2,85.1,86.4,409.0,2.4,0,4
1777084764123,3024.1,88.6,86.5,422.0,2.5,0,4
1777084764155,3167.4,92.4,86.6,437.0,2.6,0,4
1777084764186,3317.5,96.2,86.7,452.0,2.8,0,4
1777084764216,3474.8,100.2,86.7,467.0,2.9,0,4
1777084764249,3639.4,104.4,86.8,484.0,3.0,0,4
1777084764290,3811.9,108.7,86.9,501.0,3.2,0,4
1777084764309,3992.5,113.1,87.0,519.0,3.3,0,4
1777084764340,4181.7,117.7,87.1,538.0,3.5,0,4
1777084764371,4380.0,122.5,87.2,558.0,3.6,0,4
1777084764402,4587.7,127.5,87.3,579.0,3.8,0,4
1777084764433,4805.4,132.7,87.4,601.0,4.0,0,4
1777084764465,5033.7,138.1,87.5,623.0,4.2,0,4
1777084764496,4869.0,134.7,87.4,607.0,4.1,0,4
1777084764528,4706.1,131.2,87.4,591.0,3.9,0,4
1777084764559,4547.7,127.6,87.3,575.0,3.8,0,4
1777084764590,4394.0,124.0,87.2,559.0,3.7,0,4
1777084764620,4245.4,120.5,87.1,545.0,3.5,0,4
1777084764651,4101.9,117.1,87.1,530.0,3.4,0,4
1777084764683,3963.4,113.7,87.0,516.0,3.3,0,4
1777084764714,3829.7,110.5,86.9,503.0,3.2,0,4
1777084764745,3700.6,107.3,86.9,490.0,3.1,0,4
1777084764776,3575.9,104.3,86.8,478.0,3.0,0,4
1777084764808,3455.5,101.3,86.7,466.0,2.9,0,4
1777084764840,3339.1,98.4,86.7,454.0,2.8,0,4
1777084764870,3226.7,95.6,86.6,443.0,2.7,0,4
1777084764915,3118.1,92.8,86.6,432.0,2.6,0,4
1777084764934,3013.1,90.1,86.5,421.0,2.5,0,4
1777084764965,2911.7,87.5,86.5,411.0,2.4,0,4
1777084764996,2813.7,85.0,86.4,401.0,2.3,0,4
1777084765025,2719.0,82.5,86.4,392.0,2.3,0,4
1777084765055,2627.5,80.1,86.3,383.0,2.2,0,4
1777084765088,2539.2,77.7,86.3,374.0,2.1,0,4
1777084765118,2453.9,75.5,86.2,365.0,2.0,0,4
1777084765151,2371.6,73.2,86.2,357.0,2.0,0,4
1777084765182,2292.0,71.1,86.1,349.0,1.9,0,4
1777084765212,2215.1,68.9,86.1,342.0,1.8,0,4
1777084765243,2140.8,66.9,86.1,334.0,1.8,0,4
1777084765275,2068.4,64.9,86.0,327.0,1.7,0,4
1777084765306,1998.4,63.0,86.0,320.0,1.7,0,4
1777084765337,1930.7,61.1,86.0,313.0,1.6,0,4
1777084765368,1865.3,59.2,85.9,307.0,1.6,0,4
1777084765400,1802.2,57.5,85.9,300.0,1.5,0,4
1777084765431,1741.2,55.7,85.9,294.0,1.5,0,4
1777084765462,1682.4,54.1,85.8,288.0,1.4,0,4
1777084765494,1625.8,52.4,85.8,283.0,1.4,0,4
1777084765535,1571.3,50.9,85.8,277.0,1.3,0,4
1777084765556,1518.7,49.3,85.8,272.0,1.3,0,4
1777084765586,1468.0,47.9,85.7,267.0,1.2,0,4
1777084765618,1419.1,46.4,85.7,262.0,1.2,0,4
1777084765651,1372.0,45.0,85.7,257.0,1.1,0,4
1777084765681,1326.6,43.7,85.7,253.0,1.1,0,4
1777084765713,1282.7,42.4,85.6,248.0,1.1,0,4
1777084765745,1240.3,41.2,85.6,244.0,1.0,0,4
1777084765776,1286.6,41.9,85.6,249.0,1.1,0,4
1777084765807,1339.9,43.1,85.7,254.0,1.1,0,4
1777084765838,1398.3,44.5,85.7,260.0,1.2,0,4
1777084765869,1461.4,46.1,85.7,266.0,1.2,0,4
1777084765900,1529.2,48.0,85.8,273.0,1.3,0,4
1777084765931,1600.7,50.0,85.8,280.0,1.3,0,4
1777084765962,1675.5,52.1,85.8,288.0,1.4,0,4
1777084765992,1754.1,54.3,85.9,295.0,1.5,0,4
1777084766024,1836.7,56.6,85.9,304.0,1.5,0,4
1777084766054,1923.5,59.0,86.0,312.0,1.6,0,4
1777084766085,2014.5,61.5,86.0,321.0,1.7,0,4
1777084766116,2110.0,64.2,86.1,331.0,1.8,0,4
1777084766149,2210.4,66.9,86.1,341.0,1.8,0,4
1777084766195,2315.9,69.8,86.2,352.0,1.9,0,4
1777084766210,2426.4,72.8,86.2,363.0,2.0,0,4
1777084766242,2542.2,75.9,86.3,374.0,2.1,0,4
1777084766273,2662.7,79.1,86.3,386.0,2.2,0,4
1777084766305,2788.6,82.5,86.4,399.0,2.3,0,4
1777084766335,2920.8,85.9,86.5,412.0,2.4,0,4
1777084766366,3059.3,89.6,86.5,426.0,2.5,0,4
1777084766396,3204.3,93.3,86.6,440.0,2.7,0,4
1777084766428,3356.2,97.2,86.7,456.0,2.8,0,4
1777084766460,3515.2,101.2,86.8,472.0,2.9,0,4
1777084766491,3681.8,105.4,86.8,488.0,3.1,0,4
1777084766522,3856.2,109.8,86.9,506.0,3.2,0,4
1777084766553,4039.0,114.3,87.0,524.0,3.4,0,4
1777084766584,4230.4,118.9,87.1,543.0,3.5,0,4
1777084766615,4431.0,123.8,87.2,563.0,3.7,0,4
1777084766646,4641.2,128.8,87.3,584.0,3.9,0,4
1777084766678,4861.5,134.0,87.4,606.0,4.1,0,4
1777084766709,5092.4,139.5,87.5,629.0,4.2,0,4
1777084766740,5334.6,145.2,87.7,653.0,4.4,0,4
1777084766773,5588.5,151.1,87.8,679.0,4.7,0,4
1777084766820,5402.8,147.1,87.7,660.0,4.5,0,4
1777084766836,5220.4,143.1,87.6,642.0,4.4,0,4
1777084766868,5043.5,139.2,87.5,624.0,4.2,0,4
1777084766898,4872.3,135.2,87.4,607.0,4.1,0,4
1777084766928,4707.0,131.4,87.4,591.0,3.9,0,4
1777084766960,4547.6,127.6,87.3,575.0,3.8,0,4
1777084766991,4393.7,124.0,87.2,559.0,3.7,0,4
1777084767022,4245.2,120.5,87.1,545.0,3.5,0,4
1777084767052,4101.9,117.1,87.1,530.0,3.4,0,4
1777084767083,3963.4,113.7,87.0,516.0,3.3,0,4
1777084767115,3829.7,110.5,86.9,503.0,3.2,0,4
1777084767147,3700.6,107.3,86.9,490.0,3.1,0,4
1777084767179,3575.9,104.3,86.8,478.0,3.0,0,4
1777084767210,3455.5,101.3,86.7,466.0,2.9,0,4
1777084767240,3339.1,98.4,86.7,454.0,2.8,0,4
1777084767273,3226.7,95.6,86.6,443.0,2.7,0,4
1777084767304,3118.1,92.8,86.6,432.0,2.6,0,4
1777084767336,3013.1,90.1,86.5,421.0,2.5,0,4
1777084767367,2911.7,87.5,86.5,411.0,2.4,0,4
1777084767398,2813.7,85.0,86.4,401.0,2.3,0,4
1777084767440,2719.0,82.5,86.4,392.0,2.3,0,4
1777084767461,2627.5,80.1,86.3,383.0,2.2,0,4
1777084767493,2539.2,77.7,86.3,374.0,2.1,0,4
1777084767525,2453.9,75.5,86.2,365.0,2.0,0,4
1777084767558,2371.6,73.2,86.2,357.0,2.0,0,4
1777084767587,2292.0,71.1,86.1,349.0,1.9,0,4
1777084767619,2215.1,68.9,86.1,342.0,1.8,0,4
1777084767650,2140.8,66.9,86.1,334.0,1.8,0,4
1777084767682,2068.4,64.9,86.0,327.0,1.7,0,4
1777084767713,1998.4,63.0,86.0,320.0,1.7,0,4
1777084767746,1930.7,61.1,86.0,313.0,1.6,0,4
1777084767777,1865.3,59.2,85.9,307.0,1.6,0,4
1777084767808,1802.2,57.5,85.9,300.0,1.5,0,4
1777084767839,1741.2,55.7,85.9,294.0,1.5,0,4
1777084767871,1682.4,54.1,85.8,288.0,1.4,0,4
1777084767903,1625.8,52.4,85.8,283.0,1.4,0,4
1777084767933,1571.3,50.9,85.8,277.0,1.3,0,4
1777084767963,1518.7,49.3,85.8,272.0,1.3,0,4
1777084767995,1468.0,47.9,85.7,267.0,1.2,0,4
1777084768026,1419.1,46.4,85.7,262.0,1.2,0,4
1777084768057,1372.0,45.0,85.7,257.0,1.1,0,4
1777084768101,1326.6,43.7,85.7,253.0,1.1,0,4
1777084768119,1282.7,42.4,85.6,248.0,1.1,0,4
1777084768151,1240.3,41.2,85.6,244.0,1.0,0,4
1777084768183,1199.8,40.0,85.6,240.0,1.0,0,4
1777084768214,1160.9,38.9,85.6,236.0,1.0,0,4
1777084768244,1123.4,37.8,85.6,232.0,0.9,0,4
1777084768277,1149.6,38.2,85.6,235.0,1.0,0,4
1777084768309,1149.3,38.1,85.6,235.0,1.0,0,4
1777084768340,1149.2,38.0,85.6,235.0,1.0,0,4
1777084768372,1149.2,38.0,85.6,235.0,1.0,0,4
1777084768402,1149.3,38.1,85.6,235.0,1.0,0,4
1777084768433,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768464,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768495,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768527,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768558,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768588,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768620,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768651,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768699,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768713,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768744,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768774,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768806,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768838,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768869,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768902,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768932,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768963,1149.3,38.0,85.6,235.0,1.0,0,4
1777084768995,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769026,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769055,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769089,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769121,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769153,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769185,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769215,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769245,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769278,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769326,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769339,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769370,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769403,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769434,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769465,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769496,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769527,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769558,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769588,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769620,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769652,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769682,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769713,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769744,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769774,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769805,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769838,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769869,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769899,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769946,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769961,1149.3,38.0,85.6,235.0,1.0,0,4
1777084769994,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770025,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770056,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770087,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770117,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770149,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770182,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770212,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770244,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770275,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770307,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770339,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770371,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770401,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770433,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770465,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770497,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770546,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770559,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770591,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770622,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770652,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770684,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770715,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770747,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770779,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770809,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770841,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770873,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770904,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770935,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770964,1149.3,38.0,85.6,235.0,1.0,0,4
1777084770996,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771028,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771059,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771091,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771121,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771171,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771184,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771215,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771247,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771278,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771310,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771342,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771372,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771403,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771434,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771464,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771496,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771526,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771558,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771589,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771620,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771651,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771683,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771715,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771746,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771790,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771807,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771840,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771870,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771903,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771933,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771964,1149.3,38.0,85.6,235.0,1.0,0,4
1777084771995,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772027,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772058,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772090,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772122,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772154,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772185,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772215,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772246,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772276,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772307,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772338,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772370,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772410,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772433,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772465,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772497,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772527,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772558,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772589,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772621,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772650,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772681,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772713,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772744,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772777,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772807,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772838,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772869,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772902,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772933,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772963,1149.3,38.0,85.6,235.0,1.0,0,4
1777084772994,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773026,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773075,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773088,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773119,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773151,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773183,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773216,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773245,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773276,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773307,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773337,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773369,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773400,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773432,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773463,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773494,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773525,1149.3,38.0,85.6,235.0,1.0,0,4
1777084773557,1149.3,38.1,85.6,235.0,1.0,0,4
1777084773588,1119.1,37.4,85.6,232.0,0.9,0,4
1777084773619,1162.8,38.3,85.6,236.0,1.0,0,4
1777084773649,1211.7,39.4,85.6,241.0,1.0,0,4
1777084773695,1264.5,40.8,85.6,246.0,1.1,0,4
1777084773713,1321.0,42.2,85.7,252.0,1.1,0,4
1777084773743,1381.1,43.9,85.7,258.0,1.2,0,4
1777084773775,1444.5,45.6,85.7,264.0,1.2,0,4
1777084773806,1511.6,47.5,85.8,271.0,1.3,0,4
1777084773837,1582.3,49.5,85.8,278.0,1.3,0,4
1777084773868,1656.4,51.5,85.8,286.0,1.4,0,4
1777084773900,1734.1,53.7,85.9,293.0,1.4,0,4
1777084773929,1815.7,56.0,85.9,302.0,1.5,0,4
1777084773961,1901.4,58.4,86.0,310.0,1.6,0,4
1777084773992,1991.3,60.9,86.0,319.0,1.7,0,4
1777084774024,2085.7,63.5,86.0,329.0,1.7,0,4
1777084774056,2184.9,66.2,86.1,338.0,1.8,0,4
1777084774086,2289.1,69.1,86.1,349.0,1.9,0,4
1777084774118,2398.3,72.0,86.2,360.0,2.0,0,4
1777084774150,2512.8,75.1,86.3,371.0,2.1,0,4
1777084774181,2632.1,78.3,86.3,383.0,2.2,0,4
1777084774212,2756.6,81.6,86.4,396.0,2.3,0,4
1777084774244,2887.2,85.1,86.4,409.0,2.4,0,4
1777084774274,3024.1,88.6,86.5,422.0,2.5,0,4
1777084774315,3167.4,92.4,86.6,437.0,2.6,0,4
1777084774336,3317.5,96.2,86.7,452.0,2.8,0,4
1777084774368,3474.8,100.2,86.7,467.0,2.9,0,4
1777084774400,3639.4,104.4,86.8,484.0,3.0,0,4
1777084774431,3811.9,108.7,86.9,501.0,3.2,0,4
1777084774463,3992.5,113.1,87.0,519.0,3.3,0,4
1777084774495,4181.7,117.7,87.1,538.0,3.5,0,4
1777084774526,4380.0,122.5,87.2,558.0,3.6,0,4
1777084774558,4587.7,127.5,87.3,579.0,3.8,0,4
1777084774589,4805.4,132.7,87.4,601.0,4.0,0,4
1777084774622,5033.7,138.1,87.5,623.0,4.2,0,4
1777084774651,5273.0,143.7,87.6,647.0,4.4,0,4
1777084774685,5523.9,149.6,87.8,672.0,4.6,0,4
1777084774716,5787.1,155.7,87.9,699.0,4.8,0,4
1777084774748,6063.2,162.0,88.0,726.0,5.1,0,4
1777084774779,6352.8,168.6,88.2,755.0,5.3,0,4
1777084774810,6656.8,175.5,88.3,786.0,5.5,0,4
1777084774841,6975.9,182.8,88.5,818.0,5.8,0,4
1777084774873,7310.8,190.3,88.7,851.0,6.1,0,4
1777084774903,7662.5,198.2,88.8,886.0,6.4,0,4
1777084774934,8031.8,206.5,89.0,923.0,6.7,0,4
1777084774981,8032.0,206.4,89.0,923.0,6.7,0,4
1777084774998,8031.3,206.4,89.0,923.0,6.7,0,4
1777084775030,8030.6,206.4,89.0,923.0,6.7,0,4
1777084775061,8030.3,206.4,89.0,923.0,6.7,0,4
1777084775092,8030.3,206.4,89.0,923.0,6.7,0,4
1777084775125,8030.3,206.4,89.0,923.0,6.7,0,4
1777084775157,8030.3,206.4,89.0,923.0,6.7,0,4
1777084775188,8030.3,206.4,89.0,923.0,6.7,0,4
1777084775219,8030.3,206.4,89.0,923.0,6.7,0,4
1777084775249,8030.3,206.4,89.0,923.0,6.7,0,4
